iter_mean,iter_sigma2,time_before_elec,upper_bound,lower_bound,cycle
0.49568973071988337,3.073265945148494e-5,8,0.5065553915165779,0.4848240699231888,2012
0.4992090131355862,3.2066838229903465e-5,7,0.5103080205571531,0.4881100057140193,2012
0.5021140647077321,2.7396869571449694e-5,6,0.5123731004394996,0.49185502897596467,2012
0.4962333993278076,3.282608650322403e-5,5,0.5074630339572506,0.4850037646983646,2012
0.49556813391005905,3.3493223537964024e-5,4,0.5069113066383323,0.48422496118178576,2012
0.5009133848532733,3.300727724750879e-5,3,0.5121739690421167,0.4896528006644299,2012
0.5047058908834964,3.0242024456127396e-5,2,0.5154844696929062,0.4939273120740865,2012
0.5015090533913811,3.4568154039762e-5,1,0.5130328123509893,0.4899852944317729,2012
0.5030627381959419,4.629155742480054e-5,0,0.5163981664606477,0.48972730993123614,2012
0.5173545965931884,5.19439271238012e-5,103,0.5314807351469049,0.5032284580394719,2014
0.5237279596644842,4.0993992871739325e-5,102,0.5362771637434716,0.5111787555854967,2014
0.5306388308176674,3.941747207693395e-5,101,0.5429443645619123,0.5183332970734225,2014
0.5452175956590192,3.961263717536108e-5,100,0.5575535555719269,0.5328816357461115,2014
0.5446539993210014,3.568413841033283e-5,99,0.5563622949321113,0.5329457037098916,2014
0.5414785217066235,3.8175602481389864e-5,98,0.5535886577294974,0.5293683856837496,2014
0.5385157174253136,3.9079823335171555e-5,97,0.5507684334231809,0.5262630014274462,2014
0.5439861892911798,4.146012888688545e-5,96,0.556606539172695,0.5313658394096646,2014
0.5339133862494039,3.709056504655395e-5,95,0.545850182916971,0.5219765895818368,2014
0.5310520717607096,4.057230810516087e-5,94,0.5435365652953623,0.5185675782260568,2014
0.528033746033048,3.816974389230011e-5,93,0.5401429527839735,0.5159245392821225,2014
0.5310770924137057,4.092275945117861e-5,92,0.5436153886579188,0.5185387961694926,2014
0.5240979527064854,3.7912720242644604e-5,91,0.5361663207023721,0.5120295847105987,2014
0.520245072085722,3.920801613324597e-5,90,0.5325178678054217,0.5079722763660224,2014
0.5245289882268033,3.8808780028365614e-5,89,0.5367391401241782,0.5123188363294283,2014
0.5219814217652444,3.873520276606716e-5,88,0.5341799936056741,0.5097828499248147,2014
0.5167982942279084,3.903840415352486e-5,87,0.5290445154163477,0.504552073039469,2014
0.5167006503689672,3.864761879927852e-5,86,0.5288854233409723,0.504515877396962,2014
0.5215863916679404,3.56051645406577e-5,85,0.5332817240744773,0.5098910592614035,2014
0.5241733919928542,3.7106906758673525e-5,84,0.5361128179842543,0.5122339660014541,2014
0.5264632796512425,3.062905528945875e-5,83,0.5373106101431186,0.5156159491593664,2014
0.5178136445982662,3.7654696555740444e-5,82,0.5298408754636206,0.5057864137329118,2014
0.5144213363782996,3.871595735709027e-5,81,0.5266168774398104,0.5022257953167887,2014
0.5066447778146511,3.8839002470265094e-5,80,0.5188596831310983,0.4944298724982039,2014
0.49927714260929884,3.887621506296578e-5,79,0.511497898223658,0.48705638699493975,2014
0.5039582766491894,3.3428210657844175e-5,78,0.515290435051858,0.4926261182465207,2014
0.5019472484290305,3.4440827267367865e-5,77,0.5134497647637427,0.4904447320943183,2014
0.4963601737535867,3.8507754612392574e-5,76,0.5085228786385606,0.4841974688686128,2014
0.49986654571569744,3.803713754912954e-5,75,0.5119546997355938,0.4877783916958011,2014
0.4968913485793049,3.401633692510847e-5,74,0.5083227596878032,0.4854599374708067,2014
0.5008238714469714,3.791279588962334e-5,73,0.5128922514828161,0.4887554914111266,2014
0.4990109410149913,3.6486697302068675e-5,72,0.510850168031804,0.48717171399817866,2014
0.49761930956458816,3.8515422750091626e-5,71,0.5097832253829729,0.4854553937462034,2014
0.49381415201437406,3.8047126835908804e-5,70,0.5059038932213986,0.4817244108073495,2014
0.49668873507378536,3.22038185348734e-5,69,0.5078114231159616,0.48556604703160916,2014
0.49406304952100216,3.77044337937941e-5,68,0.5060982210138493,0.48202787802815505,2014
0.49839300588926855,3.5800055451581426e-5,67,0.5101203028081154,0.48666570897042166,2014
